age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,hours-per-week,native-country,coded-income,tax-bracket,income-90k-threshold
35,Private,392914,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,41,4,>90k
55,Private,383609,5th-6th,3,Never-married,Other-service,Not-in-family,White,Female,40,United-States,5,2,<=90k
40,Private,359378,5th-6th,3,Never-married,Farming-fishing,Not-in-family,White,Male,40,United-States,3,1,<=90k
45,Private,360418,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,45,United-States,41,4,>90k
31,Private,510274,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,41,4,>90k
32,Local-gov,742494,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,37,4,>90k
30,Private,447458,Some-college,10,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,52,United-States,15,2,<=90k
55,Private,295627,12th,8,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,10,2,<=90k
28,Private,461326,12th,8,Never-married,Production,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,11,2,<=90k
26,Private,461326,12th,8,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,40,Vietnam,10,2,<=90k
40,Private,405576,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Finland,41,4,>90k
24,Private,406531,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,6,2,<=90k
25,Private,515344,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,China,23,3,<=90k
26,Private,530233,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,China,41,4,>90k
64,Self-emp-not-inc,407208,Masters,14,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,40,Singapore,41,4,>90k
28,Self-emp-not-inc,617447,Bachelors,13,Never-married,Sales,Own-child,Other,Female,35,United-States,41,4,>90k
33,Private,370146,Masters,14,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,40,India,41,4,>90k
37,Private,397432,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,40,India,41,4,>90k
29,Self-emp-not-inc,446125,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Brazil,1,1,<=90k
55,Local-gov,313011,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,37,4,>90k
34,Private,417586,Some-college,10,Separated,Adm-clerical,Own-child,White,Female,30,United-States,15,2,<=90k
59,Private,306653,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,35,South-Korea,41,4,>90k
23,Private,462658,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,40,South-Korea,9,2,<=90k
39,Private,363760,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Jordan,23,3,<=90k
59,Private,383949,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,41,4,>90k
51,Private,469518,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,India,41,4,>90k
30,Private,356837,Masters,14,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,China,31,3,<=90k
20,Private,593493,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,40,Philippines,13,2,<=90k
48,Private,469733,Some-college,10,Married-civ-spouse,Transport-moving,Other-relative,Asian-Pac-Islander,Male,40,Philippines,13,2,<=90k
35,Private,547639,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Finland,41,4,>90k
40,Private,328430,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,40,Vietnam,15,2,<=90k
35,Private,370728,Some-college,10,Never-married,Construction,Not-in-family,White,Male,40,United-States,41,4,>90k
26,Private,571094,Some-college,10,Never-married,Construction,Not-in-family,White,Male,40,Mexico,41,4,>90k
54,Private,445596,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,40,Bosnia-&-Herzegovina,25,3,<=90k
23,Private,493439,Bachelors,13,Never-married,Sales,Own-child,White,Female,40,Germany,23,3,<=90k
23,Private,493439,HS-grad,9,Never-married,Sales,Own-child,White,Female,40,Germany,19,3,<=90k
62,Private,377664,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,40,United-States,24,3,<=90k
43,Private,378849,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,India,41,4,>90k
27,Private,375519,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,India,41,4,>90k
27,Private,375519,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,India,41,4,>90k
48,Private,361577,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,40,Philippines,33,3,<=90k
24,Private,355088,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,India,26,3,<=90k
33,Private,513605,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,52,India,40,4,>90k
35,Private,487458,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,55,United-States,32,3,<=90k
42,Private,328781,HS-grad,9,Separated,Sales,Unmarried,White,Female,40,United-States,13,2,<=90k
65,Private,345489,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,60,Israel,41,4,>90k
44,Private,316621,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,45,India,41,4,>90k
51,Private,374947,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,41,4,>90k
58,Private,430426,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,24,United-States,14,2,<=90k
49,Local-gov,461943,Masters,14,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,India,41,4,>90k
32,Local-gov,361399,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,55,United-States,29,3,<=90k
31,Private,513605,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,40,United-States,25,3,<=90k
56,Private,383949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,41,4,>90k
57,Private,432044,5th-6th,3,Married-civ-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Female,40,Vietnam,41,4,>90k
50,State-gov,514812,5th-6th,3,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Female,36,Vietnam,11,2,<=90k
58,Local-gov,383609,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,38,4,>90k
54,Private,360347,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,40,United-States,41,4,>90k
47,Self-emp-not-inc,445333,Bachelors,13,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,40,India,20,3,<=90k
51,Private,429574,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Brazil,41,4,>90k
21,Private,471786,Some-college,10,Never-married,Other-service,Own-child,White,Male,20,Hungary,4,1,<=90k
40,Private,430791,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,36,4,<=90k
45,Self-emp-not-inc,461943,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,10,Thailand,1,1,<=90k
20,Private,355404,HS-grad,9,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,35,Thailand,25,3,<=90k
74,State-gov,373793,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,39,Germany,16,2,<=90k
38,Self-emp-inc,511651,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,10,United-States,33,3,<=90k
21,Private,729479,Some-college,10,Never-married,Sales,Not-in-family,White,Female,20,United-States,5,2,<=90k
37,Private,499071,10th,6,Married-civ-spouse,Construction,Husband,White,Male,40,Mexico,19,3,<=90k
50,Local-gov,532665,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,37,4,>90k
41,Local-gov,559704,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,54,United-States,23,3,<=90k
48,Private,416777,Masters,14,Never-married,Prof-specialty,Unmarried,White,Female,40,United-States,41,4,>90k
37,Private,382057,Some-college,10,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,15,2,<=90k
64,Local-gov,430603,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,32,3,<=90k
59,Private,406601,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,45,United-States,30,3,<=90k
19,Private,420592,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,5,United-States,5,2,<=90k
36,Self-emp-not-inc,374907,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,41,4,>90k
45,Self-emp-inc,416258,Bachelors,13,Never-married,Production,Unmarried,White,Female,40,United-States,35,3,<=90k
50,Private,376735,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,45,United-States,28,3,<=90k
65,Private,407402,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,40,Canada,31,3,<=90k
44,Private,368306,Some-college,10,Separated,Other-service,Unmarried,White,Female,30,United-States,9,2,<=90k
45,Private,390897,Masters,14,Divorced,Construction,Not-in-family,White,Male,60,United-States,41,4,>90k
45,Private,343449,HS-grad,9,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,30,Vietnam,14,2,<=90k
26,Federal-gov,429727,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,60,United-States,8,2,<=90k
56,Private,389175,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,17,2,<=90k
60,Private,510180,Bachelors,13,Never-married,Sales,Not-in-family,Other,Male,30,United-States,19,3,<=90k
56,Self-emp-not-inc,403691,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,20,United-States,23,3,<=90k
43,Private,458997,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,35,El-Salvador,3,1,<=90k
35,Local-gov,468308,Masters,14,Never-married,Prof-specialty,Not-in-family,Black,Male,40,United-States,41,4,>90k
22,Private,532689,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,14,United-States,10,2,<=90k
27,State-gov,408749,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,40,United-States,17,2,<=90k
24,State-gov,532689,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,19,3,<=90k
41,Local-gov,381755,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,36,4,<=90k
59,Local-gov,421579,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,30,3,<=90k
65,Self-emp-not-inc,377381,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,10,United-States,41,4,>90k
80,Private,397364,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,10,United-States,10,2,<=90k
55,Private,920529,11th,7,Never-married,Construction,Not-in-family,Asian-Pac-Islander,Male,32,United-States,18,3,<=90k
31,Private,427383,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,United-States,33,3,<=90k
60,Self-emp-not-inc,371926,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,20,United-States,16,2,<=90k
34,Local-gov,541821,Some-college,10,Married-civ-spouse,Prof-specialty,Own-child,White,Male,40,United-States,21,3,<=90k
42,Self-emp-not-inc,395993,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,20,United-States,9,2,<=90k
54,Private,418295,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,40,United-States,24,3,<=90k
23,Private,498552,Some-college,10,Never-married,Other-service,Own-child,White,Female,32,United-States,9,2,<=90k
37,Local-gov,475225,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,30,United-States,10,2,<=90k
37,Private,511192,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Female,36,United-States,22,3,<=90k
57,Private,454058,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,13,2,<=90k
47,Private,410099,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,25,United-States,13,2,<=90k
44,Self-emp-not-inc,425063,Bachelors,13,Divorced,Other-service,Not-in-family,White,Male,50,United-States,41,4,>90k
26,Private,442535,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,40,United-States,11,2,<=90k
26,Private,442535,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,8,2,<=90k
62,Self-emp-not-inc,501439,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,21,3,<=90k
54,Private,426115,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,45,United-States,27,3,<=90k
62,State-gov,495252,HS-grad,9,Separated,Other-service,Unmarried,White,Female,37,Mexico,7,2,<=90k
23,Private,499001,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Female,40,United-States,9,2,<=90k
24,Private,388862,11th,7,Never-married,Construction,Not-in-family,White,Male,30,United-States,11,2,<=90k
47,Private,426408,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,39,4,>90k
64,Private,412562,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,15,2,<=90k
51,Private,432757,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,25,3,<=90k
33,Private,445873,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,30,United-States,17,2,<=90k
29,Private,479398,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,30,Mexico,8,2,<=90k
35,State-gov,400332,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,25,3,<=90k
50,Private,375320,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,41,4,>90k
65,Private,362414,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,2,United-States,27,3,<=90k
29,Private,622190,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Male,40,Mexico,11,2,<=90k
31,Private,432277,1st-4th,2,Never-married,Farming-fishing,Not-in-family,White,Female,35,Mexico,7,2,<=90k
41,Private,391532,Preschool,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,11,2,<=90k
36,Private,367788,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,44,United-States,31,3,<=90k
47,Local-gov,426408,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,13,2,<=90k
43,Private,380615,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,41,4,>90k
40,Private,461331,5th-6th,3,Never-married,Farming-fishing,Unmarried,White,Female,45,Mexico,8,2,<=90k
22,Private,433043,5th-6th,3,Never-married,Transport-moving,Unmarried,White,Male,45,Mexico,16,2,<=90k
24,Private,433043,7th-8th,4,Never-married,Transport-moving,Other-relative,White,Male,45,Mexico,15,2,<=90k
27,Private,599819,Some-college,10,Never-married,Construction,Own-child,White,Male,40,United-States,20,3,<=90k
25,Private,599819,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,45,United-States,24,3,<=90k
64,Private,335700,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Mexico,13,2,<=90k
52,Private,395357,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,35,Mexico,25,3,<=90k
53,Federal-gov,417197,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,United-States,25,3,<=90k
64,Private,382306,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,4,United-States,31,3,<=90k
43,Private,501292,Some-college,10,Divorced,Sales,Not-in-family,White,Female,40,United-States,25,3,<=90k
70,Self-emp-not-inc,385122,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,33,3,<=90k
49,Self-emp-not-inc,391736,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,35,United-States,15,2,<=90k
57,Private,519631,Some-college,10,Never-married,Sales,Not-in-family,White,Male,40,United-States,21,3,<=90k
39,Private,368765,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,30,3,<=90k
57,Private,391489,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,41,4,>90k
50,Self-emp-not-inc,391274,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,35,United-States,11,2,<=90k
61,Private,387349,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,40,United-States,41,4,>90k
57,Private,458410,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,Columbia,21,3,<=90k
22,Private,770582,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,20,United-States,2,1,<=90k
20,Private,712066,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,4,1,<=90k
64,Self-emp-not-inc,368559,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,41,4,>90k
45,Private,426308,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,United-States,4,1,<=90k
31,Private,371597,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,14,United-States,1,1,<=90k
53,Private,467425,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,38,United-States,23,3,<=90k
17,Private,491071,10th,6,Never-married,Other-service,Own-child,White,Male,16,United-States,5,2,<=90k
57,Private,428364,HS-grad,9,Widowed,Sales,Not-in-family,White,Male,20,United-States,9,2,<=90k
29,Local-gov,436363,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,25,3,<=90k
71,Private,398582,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,24,China,41,4,>90k
27,Private,478414,HS-grad,9,Never-married,Construction,Not-in-family,White,Male,52,United-States,25,3,<=90k
43,Self-emp-not-inc,372242,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,25,3,<=90k
30,Private,488486,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,40,United-States,13,2,<=90k
50,Private,422568,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,21,3,<=90k
57,Private,391977,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,40,United-States,3,1,<=90k
63,Private,387490,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,40,United-States,41,4,>90k
